DESC	GENE_ID	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
SIG0.5	transcript73	3.08383	136.637	0.105726	6.46369	1.23451	111.575	928.058	414.778
SIG0.5	transcript74	2074.98	5670.54	414.778	339.068	620.515	2074.98	1534.61	42329.6
SIG0.5	transcript75	123.477	151.189	561.088	458.736	2074.98	339.068	49.3802	23.9302
SIG0.5	transcript76	1876.49	4194.25	34621.6	11460.3	25609.4	1696.97	46805.1	5128.24
SIG0.5	transcript77	10.1569	0.105726	1.47075	0.351895	0.827621	0.222631	12.6408	1.73198
SIG0.5	transcript78	44.563	185.071	100.811	375.022	414.778	375.022	339.068	111.575
SIG0.5	transcript79	5.10462	0.0	0.222631	3.99302	1.47075	5.75004	7.2528	29.4804
SIG0.5	transcript80	375.022	26.566	29.4804	54.7067	123.477	458.736	167.28	620.515
SIG0.5	transcript81	2294.47	2074.98	1134.89	620.515	4637.8	1254.99	9373.31	5670.54
SIG0.5	transcript82	63275.9	23160.6	12672.1	6270.17	1254.99	6270.17	20946.0	375.022
SIG0.5	transcript83	3.99302	2.3402	1.02085	0.0	1.73198	49.3802	2.3402	15.6777
SIG0.5	transcript84	10.1569	1.73198	0.652869	0.222631	0.652869	3.99302	2.3402	26.566
SIG0.5	transcript85	6933.2	226.497	250.549	507.343	54.7067	100.811	7.2528	91.0759
SIG0.5	transcript86	458.736	561.088	758.884	686.226	111.575	136.637	306.552	100.811
SIG0.5	transcript87	11.3365	1.02085	0.652869	1.47075	4.52091	6.46369	82.2718	167.28
SIG0.5	transcript88	928.058	3430.33	18943.1	17131.7	4637.8	8476.97	151.189	1876.49
SIG0.5	transcript89	100.811	375.022	26.566	123.477	21.5465	339.068	54.7067	561.088
SIG0.5	transcript90	928.058	136.637	26.566	29.4804	9.09013	74.3096	226.497	19.3906
SIG0.5	transcript91	60.5964	54.7067	4.52091	17.4409	12.6408	67.1087	507.343	1696.97
SIG0.5	transcript92	1254.99	1387.78	2537.16	2805.51	226.497	3430.33	4194.25	686.226
SIG0.5	transcript93	0.351895	1.23451	12.6408	8.12534	9.09013	26.566	29.4804	0.105726
SIG0.5	transcript94	19.3906	44.563	928.058	339.068	375.022	167.28	414.778	185.071
SIG0.5	transcript95	1254.99	277.144	375.022	339.068	1026.28	2805.51	12672.1	375.022
SIG0.5	transcript96	67.1087	2537.16	758.884	2294.47	758.884	620.515	2805.51	1026.28
SIG0.5	transcript97	686.226	561.088	40.2064	226.497	17.4409	928.058	111.575	14012.0
SIG0.5	transcript98	758.884	375.022	414.778	1696.97	2537.16	458.736	928.058	686.226
SIG0.5	transcript99	1534.61	2074.98	36.2663	21.5465	167.28	1876.49	5128.24	686.226
SIG0.5	transcript100	6.46369	60.5964	91.0759	136.637	100.811	111.575	1026.28	561.088
SIG0.5	transcript101	91.0759	100.811	375.022	226.497	839.224	123.477	306.552	29.4804
SIG0.5	transcript102	9373.31	3102.24	167.28	1254.99	928.058	2074.98	57225.6	23160.6
SIG0.5	transcript103	0.827621	0.827621	1.23451	0.222631	17.4409	0.351895	60.5964	15.6777
SIG0.5	transcript104	928.058	686.226	111.575	928.058	91.0759	32.703	414.778	44.563
SIG0.5	transcript105	6933.2	2537.16	2537.16	620.515	375.022	1696.97	2805.51	928.058
SIG0.5	transcript106	5128.24	2074.98	151.189	3102.24	306.552	4637.8	1026.28	1134.89
SIG0.5	transcript107	9.09013	1.02085	5.10462	3.99302	8.12534	14.083	21.5465	6.46369
SIG0.5	transcript108	507.343	928.058	2074.98	2074.98	3430.33	82.2718	100.811	339.068
SIG0.5	transcript109	0.827621	1.02085	1.47075	7.2528	6.46369	17.4409	2.3402	5.75004
SIG0.5	transcript110	2.02082	9.09013	0.105726	1.02085	0.105726	1.23451	10.1569	1.73198
SIG0.5	transcript111	1026.28	151.189	1696.97	3102.24	2805.51	620.515	1026.28	40.2064
SIG0.5	transcript112	1.23451	2.69335	14.083	2.3402	0.494826	0.494826	0.222631	0.827621
SIG0.5	transcript113	74.3096	136.637	3102.24	928.058	339.068	2294.47	2805.51	375.022
SIG0.5	transcript114	9373.31	4637.8	18943.1	3430.33	172870.0	1134.89	17131.7	60.5964
SIG0.5	transcript115	3.08383	6.46369	6.46369	2.3402	7.2528	3.08383	5.10462	3.5156
SIG0.5	transcript116	2.3402	12.6408	49.3802	123.477	44.563	49.3802	23.9302	561.088
SIG0.5	transcript117	0.105726	2.3402	1.47075	1.23451	1.23451	0.494826	91.0759	0.222631
SIG0.5	transcript118	277.144	277.144	839.224	2074.98	1876.49	44.563	21.5465	6933.2
SIG0.5	transcript119	458.736	7666.33	111.575	277.144	1534.61	1534.61	250.549	1254.99
SIG0.5	transcript120	8476.97	1026.28	1134.89	2805.51	1026.28	758.884	3102.24	686.226
SIG0.5	transcript121	14.083	11.3365	54.7067	67.1087	6.46369	6.46369	10.1569	507.343
SIG0.5	transcript122	60.5964	29.4804	8.12534	10.1569	8.12534	32.703	12.6408	2.3402
SIG0.5	transcript123	32.703	29.4804	100.811	60.5964	67.1087	204.744	458.736	67.1087
SIG0.5	transcript124	839.224	686.226	1026.28	1026.28	1387.78	185.071	928.058	686.226
SIG0.5	transcript125	111.575	839.224	686.226	414.778	2805.51	8476.97	1387.78	458.736
SIG0.5	transcript126	507.343	11460.3	758.884	2537.16	151.189	136.637	151.189	167.28
SIG0.5	transcript127	123.477	339.068	686.226	839.224	458.736	23.9302	54.7067	686.226
SIG0.5	transcript128	414.778	26.566	928.058	6933.2	151.189	839.224	167.28	339.068
SIG0.5	transcript129	2805.51	11460.3	686.226	561.088	250.549	306.552	14012.0	8476.97
SIG0.5	transcript130	4.52091	8.12534	40.2064	26.566	49.3802	14.083	15.6777	1.73198
SIG0.5	transcript131	507.343	111.575	561.088	2805.51	1876.49	758.884	375.022	1876.49
SIG0.5	transcript132	49.3802	74.3096	620.515	1134.89	204.744	74.3096	458.736	277.144
SIG0.5	transcript133	1534.61	507.343	3793.11	1876.49	4194.25	250.549	8476.97	1534.61
SIG0.5	transcript134	620.515	7666.33	8476.97	2294.47	2294.47	7666.33	156341.0	1254.99
SIG0.5	transcript135	339.068	226.497	111.575	306.552	375.022	1387.78	375.022	458.736
SIG0.5	transcript136	6933.2	928.058	2294.47	1534.61	414.778	2537.16	1534.61	3793.11
SIG0.5	transcript137	1026.28	561.088	306.552	458.736	204.744	11460.3	250.549	277.144
SIG0.5	transcript138	2537.16	2294.47	20946.0	15493.5	5128.24	63275.9	42329.6	5670.54
SIG0.5	transcript139	0.827621	11.3365	100.811	29.4804	9.09013	226.497	1.73198	8.12534
SIG0.5	transcript140	339.068	458.736	136.637	185.071	339.068	2805.51	8476.97	758.884
SIG0.5	transcript141	54.7067	54.7067	100.811	82.2718	458.736	620.515	5.10462	29.4804
SIG0.5	transcript142	0.652869	0.351895	0.222631	3.08383	0.827621	0.105726	5.75004	0.105726
SIG0.5	transcript143	19.3906	26.566	91.0759	414.778	185.071	49.3802	151.189	1696.97
SIG0.5	transcript144	0.222631	0.827621	0.351895	3.5156	9.09013	2.3402	1.47075	0.351895
SIG0.5	transcript145	44.563	17.4409	49.3802	111.575	23.9302	49.3802	204.744	1254.99
SIG0.5	transcript146	100.811	29.4804	250.549	91.0759	458.736	1254.99	226.497	1876.49
SIG0.5	transcript147	2.3402	3.08383	6.46369	1.73198	0.105726	1.02085	67.1087	0.0
SIG0.5	transcript148	67.1087	339.068	250.549	26.566	226.497	19.3906	1387.78	1254.99
SIG0.5	transcript149	839.224	1534.61	375.022	339.068	277.144	100.811	2294.47	42329.6
SIG0.5	transcript150	185.071	91.0759	44.563	17.4409	49.3802	250.549	17.4409	1534.61
SIG0.5	transcript151	4637.8	28317.1	8476.97	6933.2	63275.9	2805.51	233703.0	4194.25
SIG0.5	transcript152	2.02082	6.46369	0.351895	2.02082	1.23451	2.02082	0.105726	9.09013
SIG0.5	transcript153	6.46369	226.497	5.10462	10.1569	3.99302	0.105726	3793.11	1026.28
SIG0.5	transcript154	5128.24	3793.11	204.744	151.189	414.778	1534.61	3793.11	3793.11
SIG0.5	transcript155	123.477	414.778	226.497	100.811	17.4409	204.744	1254.99	15.6777
SIG0.5	transcript156	0.494826	1.02085	4.52091	2.02082	8.12534	0.827621	3.5156	32.703
SIG0.5	transcript157	277.144	561.088	758.884	561.088	507.343	2294.47	1134.89	339.068
SIG0.5	transcript158	100.811	306.552	151.189	561.088	82.2718	167.28	12.6408	17.4409
SIG0.5	transcript159	226.497	339.068	686.226	839.224	928.058	136.637	36.2663	40.2064
SIG0.5	transcript160	54.7067	29.4804	32.703	91.0759	74.3096	167.28	36.2663	414.778
SIG0.5	transcript161	686.226	67.1087	151.189	123.477	123.477	136.637	375.022	44.563
SIG0.5	transcript162	167.28	12.6408	1026.28	839.224	507.343	928.058	250.549	36.2663
SIG0.5	transcript163	6933.2	3793.11	167.28	1254.99	4637.8	306.552	204.744	306.552
SIG0.5	transcript164	204.744	414.778	4194.25	1387.78	226.497	1696.97	185.071	60.5964
SIG0.5	transcript165	54.7067	686.226	167.28	91.0759	226.497	21.5465	1696.97	3793.11
SIG0.5	transcript166	23160.6	12672.1	7666.33	5128.24	15493.5	9373.31	620.515	123.477
SIG0.5	transcript167	25609.4	3430.33	23160.6	10364.4	8476.97	6933.2	1254.99	1387.78
SIG0.5	transcript168	1534.61	1696.97	3430.33	3430.33	4637.8	507.343	6933.2	28317.1
SIG0.5	transcript169	204.744	49.3802	339.068	686.226	306.552	74.3096	1026.28	458.736
SIG0.5	transcript170	0.652869	1.02085	0.494826	0.105726	17.4409	0.652869	3.99302	2.69335
SIG0.5	transcript171	8476.97	1134.89	277.144	204.744	5128.24	839.224	2805.51	211357.0
SIG0.5	transcript172	250.549	54.7067	60.5964	44.563	136.637	29.4804	111.575	136.637
SIG0.5	transcript173	185.071	100.811	136.637	49.3802	19.3906	9.09013	67.1087	204.744
SIG0.5	transcript174	36.2663	23.9302	0.652869	0.0	0.0	0.827621	11.3365	2.02082
SIG0.5	transcript175	7.2528	9.09013	100.811	123.477	19.3906	40.2064	0.652869	0.105726
SIG0.5	transcript176	686.226	928.058	167.28	111.575	82.2718	928.058	686.226	507.343
SIG0.5	transcript177	3793.11	17131.7	1387.78	3793.11	3430.33	5670.54	60.5964	8476.97
SIG0.5	transcript178	1.02085	17.4409	21.5465	100.811	123.477	36.2663	21.5465	4.52091
SIG0.5	transcript179	0.652869	9.09013	23.9302	5.10462	12.6408	3.08383	21.5465	2.69335
SIG0.5	transcript180	6270.17	686.226	8476.97	7666.33	928.058	561.088	17131.7	7666.33
SIG0.5	transcript181	458.736	1134.89	6270.17	4194.25	1254.99	2074.98	1696.97	6270.17
SIG0.5	transcript182	82.2718	2805.51	414.778	226.497	91.0759	204.744	167.28	123.477
SIG0.5	transcript183	46805.1	42329.6	5670.54	4637.8	6933.2	2294.47	3102.24	928.058
SIG0.5	transcript184	507.343	458.736	167.28	111.575	21.5465	458.736	204.744	67.1087
SIG0.5	transcript185	3.99302	91.0759	9.09013	14.083	26.566	17.4409	1.47075	7.2528
SIG0.5	transcript186	375.022	1696.97	1696.97	15493.5	20946.0	3430.33	1534.61	15493.5
SIG0.5	transcript187	507.343	458.736	686.226	1387.78	1696.97	185.071	38282.1	375.022
SIG0.5	transcript188	3102.24	2294.47	2074.98	1876.49	507.343	758.884	1134.89	17131.7
SIG0.5	transcript189	2.02082	7.2528	2.69335	3.5156	6.46369	3.99302	0.494826	9.09013
SIG0.5	transcript190	111.575	458.736	74.3096	60.5964	91.0759	82.2718	1876.49	6933.2
SIG0.5	transcript191	111.575	686.226	82.2718	19.3906	5.75004	54.7067	414.778	74.3096
SIG0.5	transcript192	8.12534	3.99302	136.637	15.6777	54.7067	29.4804	67.1087	2.69335
SIG0.5	transcript193	67.1087	339.068	23.9302	67.1087	226.497	167.28	123.477	226.497
SIG0.5	transcript194	561.088	277.144	928.058	375.022	1534.61	250.549	6933.2	167.28
SIG0.5	transcript195	0.351895	0.0	5.10462	0.827621	0.652869	0.0	3.5156	5.10462
SIG0.5	transcript196	2.69335	67.1087	17.4409	15.6777	40.2064	21.5465	19.3906	7.2528
SIG0.5	transcript197	6.46369	82.2718	758.884	458.736	306.552	100.811	151.189	839.224
SIG0.5	transcript198	49.3802	12.6408	8.12534	1.02085	10.1569	29.4804	74.3096	1.23451
SIG0.5	transcript199	6.46369	151.189	23.9302	9.09013	2.3402	74.3096	1134.89	82.2718
SIG0.5	transcript200	74.3096	29.4804	32.703	2.02082	0.222631	8.12534	1.23451	40.2064
SIG0.5	transcript201	226.497	1534.61	1254.99	1534.61	1026.28	928.058	306.552	414.778
SIG0.5	transcript202	36.2663	91.0759	226.497	375.022	111.575	60.5964	82.2718	2805.51
SIG0.5	transcript203	91.0759	32.703	74.3096	306.552	306.552	40.2064	306.552	375.022
SIG0.5	transcript204	928.058	686.226	151.189	414.778	306.552	1134.89	561.088	185.071
SIG0.5	transcript205	414.778	1876.49	4194.25	5128.24	2805.51	3793.11	167.28	38282.1
SIG0.5	transcript206	82.2718	74.3096	136.637	204.744	1026.28	8.12534	5.75004	6.46369
SIG0.5	transcript207	6.46369	9.09013	3.99302	0.827621	21.5465	0.351895	167.28	21.5465
SIG0.5	transcript208	82.2718	44.563	14.083	67.1087	60.5964	7.2528	82.2718	151.189
SIG0.5	transcript209	839.224	561.088	3430.33	1876.49	1876.49	4194.25	2537.16	204.744
SIG0.5	transcript210	19.3906	0.652869	5.10462	0.222631	0.0	0.222631	5.75004	49.3802
SIG0.5	transcript211	12.6408	100.811	36.2663	151.189	10.1569	19.3906	928.058	0.827621
SIG0.5	transcript212	32.703	3.99302	1.73198	0.351895	1.47075	12.6408	5.75004	0.351895
SIG0.5	transcript213	507.343	1254.99	100.811	67.1087	414.778	339.068	111.575	1134.89
SIG0.5	transcript214	375.022	414.778	204.744	620.515	686.226	1026.28	250.549	339.068
SIG0.5	transcript215	2074.98	250.549	185.071	185.071	67.1087	54.7067	2074.98	3102.24
SIG0.5	transcript216	5.75004	3.5156	6.46369	19.3906	74.3096	74.3096	1696.97	17.4409
SIG0.5	transcript217	1534.61	10364.4	1134.89	686.226	1254.99	2074.98	32.703	339.068
SIG0.5	transcript218	620.515	758.884	4637.8	1254.99	5670.54	10364.4	8476.97	6933.2
SIG0.5	transcript219	40.2064	49.3802	82.2718	36.2663	91.0759	67.1087	4.52091	3.99302
SIG0.5	transcript220	277.144	561.088	3430.33	2074.98	2074.98	1876.49	1534.61	91.0759
SIG0.5	transcript221	339.068	49.3802	758.884	277.144	2074.98	1696.97	458.736	3102.24
SIG0.5	transcript222	1254.99	1026.28	375.022	928.058	100.811	4194.25	3430.33	507.343
SIG0.5	transcript223	17.4409	9.09013	32.703	17.4409	928.058	40.2064	250.549	2.69335
SIG0.5	transcript224	23.9302	14.083	23.9302	40.2064	49.3802	14.083	167.28	17.4409
SIG0.5	transcript225	4637.8	11460.3	11460.3	8476.97	1026.28	3793.11	6270.17	928.058
SIG0.5	transcript226	1387.78	758.884	620.515	1254.99	1254.99	758.884	458.736	507.343
SIG0.5	transcript227	23.9302	15.6777	2.3402	6.46369	74.3096	17.4409	14.083	123.477
SIG0.5	transcript228	15.6777	10.1569	3.5156	0.222631	0.652869	7.2528	17.4409	3.08383
SIG0.5	transcript229	9.09013	4.52091	306.552	1134.89	507.343	151.189	226.497	8.12534
SIG0.5	transcript230	0.652869	5.75004	0.827621	3.99302	5.75004	0.222631	3.08383	0.494826
SIG0.5	transcript231	2.02082	1.23451	15.6777	8.12534	3.5156	36.2663	5.75004	0.494826
SIG0.5	transcript232	839.224	339.068	204.744	306.552	250.549	507.343	561.088	204.744
SIG0.5	transcript233	40.2064	23.9302	23.9302	44.563	3.5156	36.2663	3.99302	167.28
SIG0.5	transcript234	928.058	339.068	111.575	167.28	839.224	60.5964	185.071	1254.99
SIG0.5	transcript235	6.46369	3.5156	100.811	23.9302	60.5964	151.189	67.1087	136.637
SIG0.5	transcript236	1.47075	10.1569	19.3906	1.73198	0.494826	5.10462	1.73198	4.52091
SIG0.5	transcript237	15493.5	5128.24	51753.7	38282.1	3430.33	7666.33	2074.98	1696.97
SIG0.5	transcript238	561.088	185.071	185.071	54.7067	151.189	561.088	136.637	15.6777
SIG0.5	transcript239	839.224	1696.97	2537.16	226.497	1387.78	1876.49	57225.6	2537.16
SIG0.5	transcript240	91.0759	54.7067	32.703	7.2528	67.1087	44.563	507.343	1134.89
SIG0.5	transcript241	758.884	306.552	14.083	29.4804	204.744	91.0759	458.736	375.022
SIG0.5	transcript242	0.105726	7.2528	3.5156	3.08383	12.6408	1.02085	14.083	1.23451
SIG0.5	transcript243	0.494826	0.827621	2.3402	9.09013	0.652869	2.69335	3.5156	1.47075
SIG0.5	transcript244	82.2718	82.2718	339.068	250.549	1254.99	226.497	458.736	67.1087
SIG0.5	transcript245	91.0759	111.575	1026.28	458.736	226.497	167.28	458.736	250.549
SIG0.5	transcript246	9.09013	7.2528	3.08383	3.08383	3.99302	1.23451	54.7067	1.23451
SIG0.5	transcript247	686.226	758.884	44.563	11.3365	74.3096	14.083	2.3402	250.549
SIG0.5	transcript248	123.477	67.1087	5.10462	3.08383	23.9302	15.6777	2.69335	185.071
SIG0.5	transcript249	9373.31	561.088	3793.11	2074.98	14012.0	306.552	758.884	928.058
SIG0.5	transcript250	6270.17	2294.47	38282.1	23160.6	1026.28	23160.6	306.552	277.144
SIG0.5	transcript251	1876.49	6933.2	1254.99	5128.24	226.497	375.022	3430.33	17.4409
SIG0.5	transcript252	26.566	44.563	306.552	1387.78	49.3802	74.3096	306.552	40.2064
SIG0.5	transcript253	3.08383	3.5156	10.1569	6.46369	1.73198	3.99302	1.23451	3.99302
SIG0.5	transcript254	5128.24	3793.11	1876.49	5128.24	507.343	6270.17	839.224	204.744
SIG0.5	transcript255	2074.98	306.552	839.224	1387.78	5670.54	3102.24	375.022	151.189
SIG0.5	transcript256	3.99302	82.2718	2.3402	0.494826	6.46369	8.12534	0.0	11.3365
SIG0.5	transcript257	458.736	758.884	40.2064	507.343	32.703	226.497	82.2718	0.494826
SIG0.5	transcript258	7666.33	1696.97	1026.28	2294.47	686.226	458.736	414.778	204.744
SIG0.5	transcript259	18943.1	10364.4	6933.2	20946.0	2805.51	414.778	46805.1	1387.78
SIG0.5	transcript260	26.566	2.3402	49.3802	26.566	277.144	123.477	36.2663	32.703
SIG0.5	transcript261	1026.28	839.224	1534.61	1026.28	507.343	3793.11	69966.0	46805.1
SIG0.5	transcript262	0.827621	1.02085	7.2528	7.2528	49.3802	0.652869	0.0	2.69335
SIG0.5	transcript263	12672.1	20946.0	25609.4	17131.7	5670.54	23160.6	839.224	5.10462
SIG0.5	transcript264	5.75004	3.99302	2.02082	0.351895	2.02082	9.09013	17.4409	14.083
SIG0.5	transcript265	136.637	458.736	44.563	136.637	226.497	32.703	111.575	686.226
SIG0.5	transcript266	839.224	123.477	758.884	1696.97	2537.16	507.343	561.088	3793.11
SIG0.5	transcript267	250.549	111.575	111.575	375.022	67.1087	136.637	3.5156	1387.78
SIG0.5	transcript268	1696.97	1696.97	5128.24	2074.98	1387.78	2537.16	100.811	151.189
SIG0.5	transcript269	6.46369	17.4409	123.477	67.1087	15.6777	14.083	74.3096	561.088
SIG0.5	transcript270	10.1569	21.5465	136.637	226.497	67.1087	60.5964	67.1087	40.2064
SIG0.5	transcript271	1534.61	1254.99	306.552	1254.99	620.515	4194.25	1254.99	151.189
SIG0.5	transcript272	204.744	74.3096	136.637	36.2663	26.566	26.566	111.575	414.778
SIG0.5	transcript273	5.75004	8.12534	0.652869	0.827621	4.52091	3.08383	0.494826	9.09013
SIG0.5	transcript274	5670.54	6270.17	414.778	414.778	1696.97	2805.51	17131.7	3793.11
SIG0.5	transcript275	0.105726	6.46369	11.3365	5.75004	23.9302	49.3802	29.4804	32.703
SIG0.5	transcript276	1876.49	1534.61	2537.16	4194.25	1534.61	7666.33	414.778	3102.24
SIG0.5	transcript277	44.563	21.5465	2805.51	620.515	111.575	3793.11	74.3096	23.9302
SIG0.5	transcript278	151.189	375.022	758.884	1026.28	686.226	250.549	507.343	10.1569
SIG0.5	transcript279	100.811	40.2064	15.6777	44.563	82.2718	74.3096	0.827621	17.4409
SIG0.5	transcript280	306.552	1134.89	29.4804	136.637	23.9302	29.4804	185.071	339.068
SIG0.5	transcript281	14.083	8.12534	1.73198	0.105726	1.47075	5.10462	0.105726	12.6408
SIG0.5	transcript282	0.827621	2.3402	3.99302	0.827621	0.494826	0.222631	0.652869	1.47075
SIG0.5	transcript283	2805.51	507.343	5670.54	2074.98	839.224	414.778	1026.28	151.189
SIG0.5	transcript284	1696.97	758.884	226.497	620.515	91.0759	1387.78	1026.28	123.477
SIG0.5	transcript285	306.552	375.022	19.3906	11.3365	7.2528	3.5156	3.08383	10.1569
SIG0.5	transcript286	839.224	14012.0	23160.6	46805.1	191147.0	2074.98	7666.33	1387.78
SIG0.5	transcript287	151.189	167.28	758.884	758.884	2074.98	2537.16	1534.61	277.144
SIG0.5	transcript288	6.46369	3.99302	8.12534	19.3906	19.3906	2.69335	2.02082	1.23451
SIG0.5	transcript289	136.637	23.9302	339.068	1026.28	167.28	226.497	91.0759	185.071
SIG0.5	transcript290	686.226	375.022	414.778	250.549	185.071	136.637	151.189	19.3906
SIG0.5	transcript291	2805.51	9373.31	6933.2	758.884	3793.11	2074.98	1026.28	2074.98
SIG0.5	transcript292	2074.98	1254.99	3793.11	4194.25	9373.31	4637.8	2537.16	3430.33
SIG0.5	transcript293	507.343	44.563	204.744	91.0759	561.088	226.497	507.343	36.2663
SIG0.5	transcript294	23.9302	17.4409	5.10462	11.3365	44.563	9.09013	2.69335	54.7067
SIG0.5	transcript295	375.022	185.071	1876.49	1134.89	928.058	1254.99	2537.16	36.2663
SIG0.5	transcript296	250.549	4637.8	100.811	74.3096	67.1087	1387.78	167.28	100.811
SIG0.5	transcript297	82.2718	167.28	151.189	123.477	123.477	74.3096	123.477	375.022
SIG0.5	transcript298	54.7067	82.2718	204.744	74.3096	277.144	82.2718	185.071	375.022
SIG0.5	transcript299	561.088	306.552	54.7067	91.0759	306.552	1696.97	1254.99	3.5156
SIG0.5	transcript300	620.515	686.226	204.744	111.575	15.6777	136.637	21.5465	111.575
SIG0.5	transcript301	136.637	1387.78	226.497	185.071	375.022	23.9302	4194.25	60.5964
SIG0.5	transcript302	758.884	7666.33	414.778	928.058	339.068	2294.47	414.778	54.7067
SIG0.5	transcript303	839.224	928.058	23.9302	19.3906	19.3906	36.2663	414.778	10364.4
SIG0.5	transcript304	4637.8	1534.61	74.3096	100.811	277.144	306.552	204.744	136.637
SIG0.5	transcript305	91.0759	277.144	12.6408	17.4409	40.2064	19.3906	19.3906	3.5156
SIG0.5	transcript306	414.778	8476.97	5670.54	2805.51	3793.11	2074.98	8476.97	1696.97
SIG0.5	transcript307	151.189	60.5964	123.477	54.7067	60.5964	91.0759	60.5964	1026.28
SIG0.5	transcript308	4194.25	4194.25	2294.47	1534.61	7666.33	1026.28	23160.6	620.515
SIG0.5	transcript309	5.10462	1.73198	111.575	136.637	19.3906	14.083	3.08383	40.2064
SIG0.5	transcript310	1.47075	0.0	10.1569	21.5465	1.23451	9.09013	3.99302	0.652869
SIG0.5	transcript311	67.1087	136.637	74.3096	36.2663	29.4804	8.12534	9.09013	3.5156
SIG0.5	transcript312	15493.5	85542.8	3793.11	1254.99	4637.8	620.515	375.022	1134.89
SIG0.5	transcript313	32.703	60.5964	49.3802	36.2663	204.744	1254.99	9.09013	36.2663
SIG0.5	transcript314	123.477	151.189	111.575	123.477	36.2663	277.144	111.575	1.73198
SIG0.5	transcript315	7.2528	44.563	5.75004	2.69335	29.4804	4.52091	1.23451	19.3906
SIG0.5	transcript316	3102.24	306.552	136.637	277.144	250.549	507.343	928.058	104588.0
SIG0.5	transcript317	44.563	136.637	339.068	758.884	250.549	204.744	15.6777	414.778
SIG0.5	transcript318	204.744	686.226	1534.61	2294.47	2537.16	507.343	204.744	167.28
SIG0.5	transcript319	60.5964	23.9302	23.9302	29.4804	15.6777	1387.78	1134.89	1254.99
SIG0.5	transcript320	151.189	339.068	758.884	306.552	375.022	1696.97	277.144	44.563
SIG0.5	transcript321	204.744	26.566	67.1087	5.75004	4.52091	167.28	375.022	40.2064
SIG0.5	transcript322	3.99302	277.144	185.071	74.3096	100.811	204.744	82.2718	458.736
SIG0.5	transcript323	1.02085	1.73198	15.6777	29.4804	82.2718	91.0759	136.637	7.2528
SIG0.5	transcript324	74.3096	32.703	1696.97	2537.16	1876.49	250.549	250.549	4194.25
SIG0.5	transcript325	1696.97	2294.47	3102.24	2537.16	46805.1	6933.2	6270.17	686.226
SIG0.5	transcript326	100.811	123.477	123.477	67.1087	40.2064	100.811	620.515	54.7067
SIG0.5	transcript327	1.73198	2.69335	1.73198	4.52091	1.23451	0.351895	0.105726	2.3402
SIG0.5	transcript328	6.46369	1.73198	1.47075	6.46369	11.3365	5.10462	23.9302	1.02085
SIG0.5	transcript329	3793.11	8476.97	226.497	758.884	414.778	561.088	136.637	1254.99
SIG0.5	transcript330	758.884	136.637	100.811	204.744	82.2718	306.552	44.563	620.515
SIG0.5	transcript331	0.827621	1.02085	1.23451	0.222631	2.3402	5.10462	1.47075	1.73198
SIG0.5	transcript332	123.477	82.2718	2.02082	21.5465	29.4804	928.058	277.144	23.9302
SIG0.5	transcript333	561.088	758.884	1026.28	1026.28	339.068	1026.28	3430.33	204.744
SIG0.5	transcript334	375.022	686.226	26.566	23.9302	185.071	1026.28	60.5964	19.3906
SIG0.5	transcript335	12.6408	2.69335	1.47075	3.99302	2.69335	1.47075	15.6777	0.351895
SIG0.5	transcript336	136.637	82.2718	226.497	111.575	32.703	5.75004	32.703	32.703
SIG0.5	transcript337	82.2718	67.1087	74.3096	74.3096	2.69335	1.73198	7.2528	5.10462
SIG0.5	transcript338	3.99302	0.652869	14.083	11.3365	15.6777	9.09013	3.5156	15.6777
SIG0.5	transcript339	620.515	507.343	620.515	507.343	1876.49	204.744	20946.0	185.071
SIG0.5	transcript340	5670.54	375.022	34621.6	46805.1	11460.3	15493.5	3102.24	928.058
SIG0.5	transcript341	136.637	60.5964	306.552	414.778	375.022	32.703	23.9302	620.515
SIG0.5	transcript342	19.3906	19.3906	21.5465	54.7067	40.2064	9.09013	5.10462	6.46369
SIG0.5	transcript343	0.827621	32.703	26.566	19.3906	8.12534	54.7067	4.52091	1.47075
SIG0.5	transcript344	458.736	167.28	60.5964	306.552	167.28	1387.78	136.637	123.477
SIG0.5	transcript345	8476.97	1254.99	1876.49	758.884	1387.78	1387.78	2294.47	3793.11
SIG0.5	transcript346	7666.33	4194.25	67.1087	32.703	151.189	1134.89	1534.61	29.4804
SIG0.5	transcript347	561.088	928.058	375.022	561.088	3102.24	185.071	151.189	82.2718
SIG0.5	transcript348	32.703	40.2064	36.2663	19.3906	19.3906	21.5465	26.566	74.3096
SIG0.5	transcript349	10.1569	10.1569	21.5465	8.12534	21.5465	2.02082	1254.99	11.3365
SIG0.5	transcript350	32.703	17.4409	82.2718	507.343	561.088	250.549	1876.49	123.477
SIG0.5	transcript351	6933.2	3430.33	12672.1	6933.2	2805.51	1876.49	167.28	1387.78
SIG0.5	transcript352	758.884	1026.28	91.0759	123.477	339.068	1254.99	123.477	1876.49
SIG0.5	transcript353	29.4804	40.2064	375.022	458.736	2294.47	339.068	67.1087	29.4804
SIG0.5	transcript354	3.99302	1.02085	0.105726	3.08383	1.02085	0.0	14.083	8.12534
SIG0.5	transcript355	306.552	67.1087	3.5156	14.083	49.3802	9.09013	91.0759	136.637
SIG0.5	transcript356	167.28	414.778	91.0759	40.2064	1026.28	111.575	2537.16	21.5465
