# Simulated data set created 20220727 16:08 (1000 transcripts)
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma: 1
DESC	FID	sp1	sp2	sp3	sp4	sp5	sp6-1	sp7-1	sp8-1	sp6-2	sp7-2	sp8-2
SIG1	transcript421	1.47075	12.6408	167.28	15.6777	21.5465	12.6408	8.12534	0.351895	12.07240482	10.41699977	4.431967062
SIG1	transcript422	2.02082	2.3402	32.703	3.08383	136.637	5.75004	6.46369	49.3802	2.547210611	11.14921856	47.26057188
SIG1	transcript423	561.088	67.1087	3102.24	4637.8	686.226	226.497	10.1569	306.552	221.8918374	5.433507158	311.5519033
SIG1	transcript424	14.083	0	277.144	250.549	204.744	21.5465	151.189	2.3402	16.93831683	151.6970229	2.988780805
SIG1	transcript425	758.884	5670.54	1534.61	458.736	458.736	49.3802	458.736	315942	46.89539044	457.0026195	315946.1789
SIG1	transcript426	7.2528	414.778	277.144	49.3802	306.552	167.28	638472	1876.49	170.4150632	638476.9269	1873.588888
SIG1	transcript427	2.02082	0.827621	7.2528	17.4409	11.3365	2.02082	928.058	0.222631	1.919096622	924.7554992	2.003361644
SIG1	transcript428	620.515	136.637	620.515	458.736	1696.97	40.2064	5.75004	226.497	43.10078109	2.64968154	223.2044568
SIG1	transcript429	375.022	620.515	29.4804	26.566	32.703	414.778	91.0759	2537.16	418.2769255	91.70462739	2537.169537
SIG1	transcript430	0.222631	1.23451	17.4409	4.52091	3.08383	0.222631	1.73198	0.652869	3.189245974	2.728181822	5.560529933
SIG1	transcript431	17131.7	2537.16	10.1569	29.4804	928.058	36.2663	3.99302	111.575	39.96118077	8.737939165	113.8232073
SIG1	transcript432	1534.61	339.068	4194.25	9373.31	38282.1	928.058	69966	250.549	925.7949551	69963.31805	249.2807741
SIG1	transcript433	1696.97	375.022	5670.54	25609.4	42329.6	339.068	2294.47	686.226	339.049715	2292.042061	685.1466904
SIG1	transcript434	2537.16	2294.47	74.3096	458.736	167.28	14.083	32.703	5.10462	16.86778206	30.06328684	0.817874484
SIG1	transcript435	458.736	507.343	4194.25	15493.5	7666.33	277.144	54.7067	74.3096	280.1027978	57.31145257	72.27983118
SIG1	transcript436	1534.61	928.058	3793.11	12672.1	414.778	620.515	91.0759	1254.99	617.3381094	88.6688481	1257.844754
SIG1	transcript437	1.47075	8.12534	4.52091	32.703	7.2528	0.105726	123.477	5670.54	0.723309481	119.1819733	5666.535685
SIG1	transcript438	1.02085	11.3365	15.6777	9.09013	185.071	3.99302	1.23451	0.827621	7.608286489	0.908336334	3.861987204
SIG1	transcript439	111.575	306.552	49.3802	250.549	185.071	277.144	111.575	7.2528	273.7174118	112.115618	3.410387676
SIG1	transcript440	12.6408	15.6777	9.09013	82.2718	167.28	9.09013	7.2528	3.5156	8.8028021	6.613465446	1.970299092
SIG1	transcript441	32.703	74.3096	5.75004	0	4.52091	4.52091	67.1087	2.02082	1.631539969	71.21262068	4.827755098
SIG1	transcript442	458.736	4637.8	185.071	91.0759	414.778	250.549	1026.28	4194.25	250.776717	1029.214075	4190.034779
SIG1	transcript443	839.224	1134.89	32.703	74.3096	226.497	8.12534	6.46369	74.3096	5.802649898	4.404339097	77.5049735
SIG1	transcript444	6.46369	167.28	1696.97	2294.47	620.515	375.022	414.778	82.2718	374.4961663	414.0084957	84.73254077
SIG1	transcript445	1387.78	151.189	185.071	226.497	60.5964	375.022	3102.24	82.2718	372.366973	3105.504009	83.71919042
SIG1	transcript446	1254.99	94587.1	12672.1	57225.6	1387.78	6933.2	5128.24	25609.4	6935.152249	5123.765355	25608.01986
SIG1	transcript447	306.552	36.2663	5.75004	49.3802	21.5465	9.09013	6.46369	29.4804	4.653357871	9.942721717	31.10060925
SIG1	transcript448	151.189	414.778	10.1569	0.351895	15.6777	1026.28	185.071	306.552	1030.718205	186.8865068	302.3208905
SIG1	transcript449	6270.17	4637.8	5128.24	2074.98	686.226	507.343	151.189	5670.54	502.8056687	154.15069	5671.02513
SIG1	transcript450	111.575	458.736	44.563	54.7067	458.736	226.497	3793.11	928.058	225.1771079	3791.941975	924.7966875
SIG1	transcript451	277.144	67.1087	620.515	758.884	74.3096	226.497	12672.1	15493.5	231.1034815	12673.3175	15490.58452
SIG1	transcript452	17131.7	5670.54	204.744	458.736	111.575	2537.16	3793.11	5128.24	2533.846324	3794.24355	5133.213905
SIG1	transcript453	3102.24	2294.47	11.3365	23.9302	54.7067	23.9302	5670.54	561.088	23.13441596	5667.64704	556.8456905
SIG1	transcript454	5.75004	12.6408	561.088	123.477	5.75004	12.6408	67.1087	67.1087	16.92719191	71.23105215	71.71412418
SIG1	transcript455	458.736	1387.78	21.5465	15.6777	0.652869	82.2718	1254.99	14.083	82.76668557	1251.662774	16.55125783
SIG1	transcript456	111.575	375.022	226.497	414.778	250.549	2294.47	100.811	458.736	2298.54666	99.16388955	456.1728782
SIG1	transcript457	561.088	620.515	10.1569	9.09013	12.6408	67.1087	204.744	38282.1	70.69794954	205.0988231	38282.91062
SIG1	transcript458	5.75004	29.4804	2537.16	204.744	67.1087	74.3096	10.1569	111.575	70.78095562	6.902452625	110.4261568
SIG1	transcript459	5128.24	204.744	29.4804	54.7067	4.52091	620.515	51753.7	1876.49	617.4747098	51749.50241	1879.121274
SIG1	transcript460	167.28	82.2718	6.46369	67.1087	250.549	6.46369	306.552	8.12534	5.367215598	311.0771781	8.470163834
SIG1	transcript461	14.083	3.08383	0.652869	2.02082	0.827621	8.12534	1.47075	2.02082	11.49142053	1.862099421	5.581536312
SIG1	transcript462	67.1087	60.5964	26.566	12.6408	0.494826	14.083	1.02085	7.2528	11.54680754	2.08172535	2.672881057
SIG1	transcript463	46805.1	20946	38282.1	25609.4	3793.11	18943.1	5128.24	2294.47	18946.53031	5131.446243	2289.741478
SIG1	transcript464	3.08383	5.75004	19.3906	0.827621	0	26.566	0	21.5465	30.98960741	4.819712043	21.42536067
SIG1	transcript465	167.28	15.6777	29.4804	15.6777	15.6777	0.827621	277.144	85542.8	5.344502513	281.3629255	85543.89837
SIG1	transcript466	40.2064	375.022	375.022	23.9302	15.6777	339.068	111.575	49.3802	335.7336368	110.056546	45.48766732
SIG1	transcript467	12672.1	620.515	758.884	414.778	1876.49	226.497	100.811	686.226	224.6886836	102.6095039	682.7437214
SIG1	transcript468	15493.5	306.552	31311.1	77363.4	18943.1	156341	100.811	49.3802	156342.5352	102.426183	51.69033034
SIG1	transcript469	67.1087	3102.24	561.088	561.088	686.226	1254.99	839.224	167.28	1256.816361	836.1036164	165.104116
SIG1	transcript470	14.083	0.222631	0.351895	1.02085	4.52091	9.09013	11.3365	339.068	5.978113935	13.19920208	339.5736651
SIG1	transcript471	167.28	26.566	9.09013	14.083	375.022	54.7067	29.4804	4194.25	58.73822822	29.85743973	4198.054788
SIG1	transcript472	6933.2	5670.54	6933.2	3793.11	8476.97	7666.33	54.7067	226.497	7669.385918	50.67769597	228.0512903
SIG1	transcript473	38282.1	3793.11	25609.4	2537.16	1696.97	2805.51	4194.25	1696.97	2807.681175	4195.772292	1696.313228
SIG1	transcript474	686.226	2537.16	57225.6	17131.7	349345	10364.4	2537.16	42329.6	10364.03762	2534.420935	42325.68228
SIG1	transcript475	277.144	3.5156	0.652869	14.083	3.5156	15.6777	3430.33	6933.2	12.9136751	3425.506136	6930.387808
SIG1	transcript476	11.3365	26.566	0.827621	0.494826	0.105726	23.9302	3.99302	2.02082	22.411778	6.466557799	3.142426408
SIG1	transcript477	85542.8	1.29E+06	25609.4	156341	94587.1	561.088	1696.97	1534.61	558.9129897	1700.826715	1532.138279
SIG1	transcript478	226.497	49.3802	12.6408	250.549	167.28	123.477	26.566	67.1087	125.8544861	23.04662559	62.48082206
SIG1	transcript479	5.10462	458.736	758.884	339.068	2537.16	91.0759	14.083	14.083	90.41015123	10.3436195	16.34002317
SIG1	transcript480	6933.2	250.549	6933.2	11460.3	1026.28	31311.1	18943.1	1134.89	31314.77239	18947.00172	1135.328257
SIG1	transcript481	1387.78	6933.2	17131.7	4637.8	686.226	8476.97	4194.25	44.563	8478.011654	4198.764637	42.91455832
SIG1	transcript482	3.99302	3.08383	100.811	67.1087	185.071	6.46369	1.47075	167.28	3.415021385	0.056416049	165.7048235
SIG1	transcript483	67.1087	136.637	67.1087	40.2064	21.5465	3102.24	2.02082	14.083	3101.704585	1.941981509	9.672266169
SIG1	transcript484	250.549	686.226	100.811	250.549	1387.78	250.549	82.2718	0.105726	253.7869551	81.56440854	0.457839115
SIG1	transcript485	127872	928.058	77363.4	4194.25	12672.1	250.549	339.068	6270.17	245.9193183	338.1046954	6265.292532
SIG1	transcript486	100.811	10.1569	4.52091	15.6777	5.10462	10.1569	0.494826	11.3365	9.345992215	3.308188105	15.12527855
SIG1	transcript487	1696.97	7666.33	67.1087	26.566	250.549	458.736	250.549	14012	456.1875985	245.7314149	14011.27295
SIG1	transcript488	32.703	1.23451	5.10462	7.2528	5.75004	11.3365	0.827621	2.69335	12.63475766	2.004829755	5.586072499
SIG1	transcript489	14.083	29.4804	1.23451	2.69335	74.3096	151.189	1534.61	11460.3	148.8025709	1531.539683	11465.16809
SIG1	transcript490	15.6777	9.09013	6.46369	67.1087	3.08383	2.02082	5.10462	1.02085	2.697904362	2.459370995	2.978005974
SIG1	transcript491	250.549	339.068	82.2718	11.3365	49.3802	29.4804	40.2064	1026.28	33.60686109	39.84275428	1026.570311
SIG1	transcript492	414.778	3.5156	17131.7	1387.78	4194.25	458.736	2074.98	6270.17	461.644905	2074.898686	6269.246576
SIG1	transcript493	74.3096	111.575	91.0759	277.144	11.3365	9.09013	21.5465	1.02085	12.44417288	23.16655228	3.554100807
SIG1	transcript494	2.02082	3.99302	151.189	49.3802	44.563	100.811	82.2718	3.08383	104.0130871	83.12809541	0.814948012
SIG1	transcript495	204.744	458.736	19.3906	17.4409	3.5156	74.3096	136.637	2294.47	75.40542412	132.1747525	2298.143443
SIG1	transcript496	36.2663	0.222631	9.09013	15.6777	26.566	3.99302	0.105726	1.47075	4.836108729	4.115782734	3.275505033
SIG1	transcript497	10.1569	60.5964	0.827621	0	23.9302	3.99302	7.2528	3.5156	6.657118945	10.89334388	8.379955539
SIG1	transcript498	414.778	226.497	7666.33	3793.11	2537.16	1387.78	8.12534	185.071	1389.840749	7.400697711	186.2886556
SIG1	transcript499	561.088	1026.28	561.088	839.224	250.549	185.071	0.494826	1387.78	186.4359203	0.357842268	1384.906168
SIG1	transcript500	507.343	250.549	250.549	167.28	100.811	5.75004	620.515	1254.99	3.088015056	621.6943649	1253.316515
SIG1	transcript501	4194.25	1387.78	20946	10364.4	141392	2805.51	507.343	2294.47	2810.395203	504.2465935	2289.691687
SIG1	transcript502	1534.61	620.515	5670.54	3102.24	277.144	57225.6	1.06E+06	167.28	57226.60501	1055308.104	166.1279663
SIG1	transcript503	2805.51	167.28	11.3365	29.4804	19.3906	11.3365	151.189	136.637	6.787315168	149.0313124	134.0270113
SIG1	transcript504	0	185.071	4.52091	26.566	19.3906	4.52091	4.52091	40.2064	4.439432971	1.284759602	42.92388777
SIG1	transcript505	3793.11	1696.97	1876.49	928.058	1876.49	1387.78	1876.49	686.226	1389.85671	1877.10611	691.0386814
SIG1	transcript506	3793.11	839.224	1134.89	5670.54	758.884	306.552	25609.4	226.497	311.4851631	25605.36159	221.6552467
SIG1	transcript507	74.3096	91.0759	561.088	204.744	36.2663	40.2064	339.068	23.9302	38.90796247	341.6116313	20.77764528
SIG1	transcript508	8476.97	60.5964	758.884	1254.99	111.575	185.071	29.4804	18943.1	183.7296354	31.80155441	18942.31377
SIG1	transcript509	82.2718	277.144	38282.1	4637.8	15493.5	8476.97	2805.51	4194.25	8475.73143	2803.553578	4197.39003
SIG1	transcript510	15.6777	36.2663	6.46369	3.08383	0.222631	10.1569	8.12534	151.189	9.421188838	3.579331154	150.5530738
SIG1	transcript511	9.09013	1.47075	32.703	11.3365	32.703	2.3402	74.3096	44.563	5.448376285	74.03616802	47.56510224
SIG1	transcript512	0	0.222631	11.3365	5.10462	19.3906	14.083	2.3402	29.4804	15.05395246	0.392158488	25.09740014
SIG1	transcript513	10364.4	3793.11	1134.89	136.637	277.144	2805.51	54.7067	0.827621	2804.470008	49.78441663	1.127435793
SIG1	transcript514	19.3906	339.068	82.2718	54.7067	91.0759	91.0759	204.744	0.222631	95.64993985	204.6089664	1.320923332
SIG1	transcript515	1.23451	49.3802	507.343	339.068	2074.98	7666.33	507.343	3.5156	7665.182972	509.6406728	1.582168204
SIG1	transcript516	60.5964	339.068	250.549	29.4804	82.2718	14.083	7.2528	375.022	12.21714611	11.45062923	370.6110651
SIG1	transcript517	1534.61	2294.47	10364.4	1696.97	928.058	758.884	123.477	1534.61	755.2690045	119.087175	1538.206788
SIG1	transcript518	0	5.75004	17.4409	74.3096	23.9302	1534.61	4194.25	32.703	1532.238675	4198.83246	36.08814834
SIG1	transcript519	3.08383	0.827621	306.552	136.637	1534.61	339.068	10.1569	0.351895	335.5990126	12.21823707	3.532205591
SIG1	transcript520	10.1569	60.5964	4.52091	14.083	6270.17	32.703	7666.33	100.811	30.92116681	7662.224317	103.1980019
SIG1	transcript521	0.351895	40.2064	17.4409	204.744	7.2528	8.12534	561.088	5.10462	6.46495854	565.9784696	7.470421358
SIG1	transcript522	40.2064	91.0759	2537.16	458.736	928.058	686.226	82.2718	1.47075	687.9782555	86.0874451	5.027034847
SIG1	transcript523	758.884	123.477	561.088	1534.61	226.497	8476.97	15493.5	507.343	8480.792505	15493.36278	507.3949079
SIG1	transcript524	31311.1	1387.78	4637.8	2805.51	1534.61	686.226	54.7067	167.28	688.4072411	54.96454858	162.5821686
SIG1	transcript525	5.75004	11.3365	14.083	0	0.222631	36.2663	1.73198	7.2528	31.67330482	2.912588839	11.17596401
SIG1	transcript526	19.3906	2294.47	414.778	306.552	100.811	14012	11460.3	2805.51	14012.15223	11463.75072	2802.141931
SIG1	transcript527	100.811	36.2663	2.02082	6.46369	0.222631	36.2663	5.75004	74.3096	38.86727104	6.489815255	72.14573193
SIG1	transcript528	2805.51	928.058	51753.7	31311.1	561.088	375.022	38282.1	6270.17	375.3367036	38279.40521	6270.77182
SIG1	transcript529	2074.98	928.058	306.552	167.28	82.2718	306.552	91.0759	82.2718	310.8566816	93.93431698	86.02091642
SIG1	transcript530	306.552	2805.51	151.189	21.5465	67.1087	15.6777	1134.89	1.47075	19.80287186	1132.581193	6.237268522
SIG1	transcript531	36.2663	40.2064	49.3802	23.9302	620.515	561.088	18943.1	277.144	561.3553446	18939.04476	272.6567221
SIG1	transcript532	2.3402	14.083	0.351895	0.652869	9.09013	0.827621	82.2718	3102.24	5.597322549	80.06252439	3101.717273
SIG1	transcript533	49.3802	123.477	0.827621	11.3365	6.46369	82.2718	507.343	63275.9	80.51125134	510.238964	63277.5757
SIG1	transcript534	91.0759	23.9302	74.3096	40.2064	136.637	167.28	686.226	49.3802	165.0471079	686.7406053	44.92855724
SIG1	transcript535	127872	28317.1	427121	46805.1	127872	141392	4637.8	1876.49	141392.1543	4637.334111	1871.67512
SIG1	transcript536	60.5964	1254.99	758.884	1534.61	1534.61	414.778	167.28	839.224	412.8829217	167.2633641	836.2425428
SIG1	transcript537	620.515	3793.11	2537.16	226.497	414.778	1026.28	1534.61	26.566	1027.417101	1535.05019	23.69046855
SIG1	transcript538	10364.4	6933.2	31311.1	12672.1	2294.47	3793.11	20946	151.189	3796.11606	20948.30966	150.3318208
SIG1	transcript539	67.1087	67.1087	111.575	277.144	414.778	100.811	204.744	74.3096	97.56313776	203.1246232	77.76515048
SIG1	transcript540	111.575	2074.98	1696.97	306.552	339.068	1387.78	60.5964	20946	1389.107784	58.3051271	20948.46405
SIG1	transcript541	21.5465	123.477	23.9302	60.5964	2.3402	67.1087	928.058	3.5156	69.3061682	929.6830383	0.674246249
SIG1	transcript542	339.068	82.2718	29.4804	12.6408	561.088	49.3802	758.884	620.515	47.19760983	761.5984744	621.7192819
SIG1	transcript543	686.226	2805.51	339.068	2805.51	6270.17	1534.61	1387.78	758.884	1534.649294	1385.251099	762.17932
SIG1	transcript544	185.071	167.28	1876.49	928.058	758.884	839.224	91.0759	111.575	839.286843	94.34229235	112.2456814
SIG1	transcript545	285732	1.17E+06	38282.1	28317.1	51753.7	23160.6	315942	9373.31	23163.07378	315941.7957	9368.873986
SIG1	transcript546	250.549	2294.47	3102.24	2537.16	3430.33	928.058	1026.28	4637.8	926.4801444	1025.216607	4638.049221
SIG1	transcript547	7666.33	3102.24	127872	31311.1	12672.1	11460.3	507.343	258411	11460.96381	505.2005435	258409.5583
SIG1	transcript548	1.73198	1.23451	2.3402	44.563	29.4804	414.778	185.071	686.226	417.0902054	183.3993787	684.6308744
SIG1	transcript549	185.071	29.4804	507.343	1026.28	12672.1	123.477	100.811	54.7067	123.9806364	96.14684515	58.98016582
SIG1	transcript550	32.703	74.3096	49.3802	82.2718	19.3906	3.08383	10.1569	1876.49	5.981346471	8.902783169	1880.850806
SIG1	transcript551	686.226	8476.97	686.226	250.549	1387.78	54.7067	32.703	6.46369	58.8081816	35.8817222	9.877247986
SIG1	transcript552	3.08383	1.47075	3.99302	0.652869	8.12534	4.52091	226.497	8.12534	1.583836075	223.086634	9.677114421
SIG1	transcript553	2.69335	7.2528	67.1087	23.9302	185.071	10.1569	9.09013	8.12534	6.211640393	10.70939805	7.264058121
SIG1	transcript554	0.105726	7.2528	4.52091	2.02082	11.3365	306.552	17.4409	4637.8	308.8729215	20.93650047	4633.766589
SIG1	transcript555	1534.61	1254.99	1.02085	2.02082	11.3365	44.563	1254.99	686.226	46.88517918	1252.356711	687.5466337
SIG1	transcript556	226.497	23.9302	42329.6	28317.1	285732	11460.3	6933.2	375.022	11465.22713	6935.497545	377.311396
SIG1	transcript557	1876.49	375.022	928.058	1696.97	2805.51	44.563	17131.7	204.744	41.77814979	17129.35591	206.9522137
SIG1	transcript558	44.563	100.811	1696.97	4637.8	2074.98	1387.78	14.083	2.02082	1390.791121	10.12689969	6.361959519
SIG1	transcript559	6.46369	19.3906	5.10462	0	36.2663	0.351895	1.47075	1.02085	0.891037649	4.097404624	2.840725272
SIG1	transcript560	839.224	82.2718	21.5465	5.10462	100.811	123.477	758.884	67.1087	127.9258365	761.5038205	71.74514292
SIG1	transcript561	458.736	4194.25	758.884	4194.25	1254.99	18943.1	19.3906	7666.33	18943.85473	15.14606735	7667.364265
SIG1	transcript562	620.515	375.022	2537.16	375.022	11460.3	2537.16	250.549	839.224	2538.428978	247.8555926	839.6857648
SIG1	transcript563	1.73198	21.5465	0.105726	3.99302	0	0.652869	36.2663	91.0759	3.713398225	40.43988625	88.68117405
SIG1	transcript564	250.549	686.226	507.343	1026.28	10364.4	250.549	839.224	123.477	250.7551612	835.6345644	120.3550892
SIG1	transcript565	1696.97	7666.33	686.226	2537.16	11460.3	2074.98	250.549	1387.78	2072.15197	251.0854579	1389.194354
SIG1	transcript566	6270.17	1876.49	1254.99	26.566	3102.24	507.343	3793.11	507.343	506.8698355	3797.82287	511.8022504
SIG1	transcript567	1254.99	9373.31	23.9302	8.12534	26.566	226.497	339.068	3793.11	227.2815014	338.1954018	3797.382507
SIG1	transcript568	4194.25	928.058	414.778	686.226	839.224	60.5964	20946	375.022	61.26309482	20948.13696	374.7497955
SIG1	transcript569	8476.97	758.884	339.068	414.778	306.552	111.575	91.0759	2294.47	110.4916425	91.16011412	2294.765561
SIG1	transcript570	17131.7	20946	191147	69966	577423	386280	1026.28	5128.24	386278.2477	1026.385824	5125.963666
SIG1	transcript571	40.2064	686.226	414.778	226.497	339.068	36.2663	54.7067	51753.7	32.36990675	59.52115524	51756.93789
SIG1	transcript572	57225.6	1134.89	67.1087	151.189	6.46369	44.563	115645	34621.6	48.76370519	115649.9353	34621.82627
SIG1	transcript573	11460.3	561.088	2805.51	375.022	1254.99	1534.61	620.515	23160.6	1537.710907	618.8557604	23163.05095
SIG1	transcript574	561.088	3102.24	458.736	250.549	74.3096	1534.61	10364.4	6933.2	1537.194244	10369.19263	6933.841735
SIG1	transcript575	12.6408	1.02085	1.02085	0.494826	5.75004	6.46369	1.23451	21.5465	9.665906545	5.625325464	20.11377647
SIG1	transcript576	339.068	11460.3	375.022	839.224	686.226	928.058	250.549	23.9302	931.310723	245.9491481	25.26803972
SIG1	transcript577	3793.11	2074.98	3102.24	2805.51	25609.4	42329.6	4194.25	315942	42324.63006	4191.163833	315938.0705
SIG1	transcript578	1534.61	375.022	3430.33	758.884	4637.8	34621.6	0.105726	40.2064	34624.25169	0.885784457	41.76266549
SIG1	transcript579	3.08383	21.5465	0.105726	3.99302	1.23451	0.827621	14.083	11.3365	0.616232373	19.05305197	13.09554981
SIG1	transcript580	9.09013	82.2718	4637.8	1254.99	1387.78	2805.51	2074.98	10364.4	2801.267125	2071.941806	10362.11642
SIG1	transcript581	9.09013	1.73198	67.1087	414.778	100.811	5.10462	9.09013	1.23451	8.54630708	13.2173508	1.771842926
SIG1	transcript582	1026.28	226.497	414.778	3793.11	375.022	2294.47	1387.78	1696.97	2297.543173	1389.882403	1694.142965
SIG1	transcript583	91.0759	123.477	9.09013	0	74.3096	151.189	44.563	21.5465	154.6136911	42.70066186	23.89929107
SIG1	transcript584	1387.78	74.3096	1.47075	1.02085	29.4804	2.02082	26.566	507.343	0.94406334	28.41344041	503.1869888
SIG1	transcript585	82.2718	339.068	8.12534	36.2663	6.46369	2.02082	226.497	34621.6	1.338042955	221.5523141	34620.16978
SIG1	transcript586	123.477	686.226	11.3365	67.1087	40.2064	507.343	1534.61	111.575	504.6362617	1539.423707	111.8912968
SIG1	transcript587	14.083	8.12534	2537.16	1696.97	339.068	414.778	54.7067	0.222631	412.7372404	50.65661948	4.767520894
SIG1	transcript588	620.515	1026.28	2.3402	26.566	1254.99	686.226	620.515	375.022	685.4659072	616.8761422	374.5205518
SIG1	transcript589	185.071	250.549	123.477	49.3802	74.3096	26.566	136.637	9.09013	23.29283761	134.4302283	13.11364104
SIG1	transcript590	1.02085	4.52091	0	0.105726	2.3402	5.10462	0.652869	36.2663	9.693695744	1.777969435	38.43568451
SIG1	transcript591	0.105726	17.4409	8.12534	0.494826	0.222631	2.02082	12.6408	11.3365	3.942816749	8.866724283	11.77411033
SIG1	transcript592	226.497	29.4804	15.6777	414.778	339.068	60.5964	2537.16	375.022	55.73369632	2536.518447	379.207731
SIG1	transcript593	0.105726	9.09013	14.083	54.7067	185.071	185.071	5.10462	91.0759	185.4119077	3.249228661	94.73199999
SIG1	transcript594	82.2718	54.7067	82.2718	277.144	3.08383	123.477	0.652869	32.703	127.2953406	1.573801481	31.65932016
SIG1	transcript595	2537.16	758.884	1387.78	2805.51	458.736	250.549	3430.33	151.189	246.9398745	3429.508428	147.075391
SIG1	transcript596	40.2064	3.99302	561.088	1696.97	414.778	758.884	123.477	6.46369	755.3811156	127.1488169	10.7333062
SIG1	transcript597	185.071	8.12534	2.69335	82.2718	758.884	226.497	74.3096	5.10462	222.9241707	78.30944513	0.62309256
SIG1	transcript598	2537.16	5670.54	77363.4	6270.17	25609.4	38282.1	57225.6	211357	38278.63665	57225.36104	211353.1881
SIG1	transcript599	226.497	4194.25	111.575	136.637	686.226	20946	2074.98	507.343	20947.6039	2078.728949	510.4040716
SIG1	transcript600	12.6408	3.99302	8.12534	10.1569	12.6408	91.0759	17.4409	36.2663	88.10794357	15.61373874	39.37684125
SIG1	transcript601	3793.11	14012	638472	258411	233703	6933.2	23160.6	12672.1	6929.234297	23157.55839	12676.42498
SIG1	transcript602	0.652869	0	0.652869	3.5156	9.09013	1.47075	9.09013	29.4804	3.817331751	4.937477629	33.41981359
SIG1	transcript603	151.189	1534.61	8476.97	1876.49	4637.8	111.575	136.637	167.28	108.6992187	133.8322857	164.5392521
SIG1	transcript604	0.222631	0.652869	49.3802	82.2718	0	1.02085	3.5156	3430.33	5.42570639	1.736429174	3432.22135
SIG1	transcript605	1696.97	226.497	3.08383	0.351895	0.105726	10.1569	60.5964	2.02082	8.275032811	58.54305945	1.302807206
SIG1	transcript606	2294.47	77363.4	9373.31	4194.25	1696.97	306.552	82.2718	375.022	301.7091196	86.05586957	371.9407506
SIG1	transcript607	4.52091	1.73198	136.637	49.3802	67.1087	74.3096	0.222631	4.52091	74.17817452	0.621433324	3.428521747
SIG1	transcript608	2.69335	49.3802	8.12534	4.52091	10.1569	0.222631	67.1087	14.083	4.446126822	70.08486745	16.13243183
SIG1	transcript609	17.4409	12.6408	40.2064	36.2663	167.28	5.10462	100.811	91.0759	7.813077118	102.9202068	88.28999116
SIG1	transcript610	26.566	2.02082	1.73198	0.105726	26.566	0.827621	0.827621	1.47075	1.309690731	4.259453201	3.171181146
SIG1	transcript611	1.02085	0.222631	12.6408	32.703	67.1087	29.4804	1.02085	136.637	34.03394073	3.761865062	134.7609635
SIG1	transcript612	74.3096	11.3365	60.5964	167.28	54.7067	8.12534	4194.25	12672.1	10.69625495	4195.291892	12671.83789
SIG1	transcript613	10.1569	0.652869	151.189	15.6777	6.46369	2.02082	6.46369	507.343	0.76409262	2.303939654	510.6885854
SIG1	transcript614	6270.17	2294.47	1534.61	758.884	2294.47	91.0759	5.10462	620.515	88.44448258	1.21259113	619.2593554
SIG1	transcript615	2294.47	18943.1	2537.16	7666.33	115645	28317.1	375.022	15.6777	28314.15676	379.2490877	13.25999653
SIG1	transcript616	14.083	4.52091	306.552	1387.78	1387.78	32.703	3430.33	1696.97	33.91221569	3433.518202	1693.532088
SIG1	transcript617	4637.8	204.744	51753.7	10364.4	4637.8	1134.89	185.071	111.575	1134.683621	182.214385	116.5597385
SIG1	transcript618	12.6408	1.02085	1.23451	8.12534	10.1569	1.23451	82.2718	17.4409	3.130294888	81.79825629	16.25748798
SIG1	transcript619	2537.16	1387.78	123.477	123.477	1876.49	2805.51	1534.61	74.3096	2810.119697	1533.697529	70.67706561
SIG1	transcript620	1254.99	507.343	1.23451	6.46369	123.477	21.5465	5.75004	67.1087	23.27628161	6.89245184	70.64171288
SIG1	transcript621	375.022	1387.78	151.189	29.4804	1134.89	839.224	204.744	7666.33	840.450446	202.2148229	7662.103488
SIG1	transcript622	82.2718	60.5964	620.515	1696.97	4194.25	136.637	23.9302	111.575	140.2650865	20.04177722	108.8863217
SIG1	transcript623	1.73198	2.3402	0	12.6408	32.703	0.222631	0.105726	14.083	4.883819078	0.890602502	13.21201445
SIG1	transcript624	3793.11	1134.89	1.73198	19.3906	67.1087	91.0759	91.0759	10.1569	93.15114034	86.11503662	11.14345888
SIG1	transcript625	67.1087	15.6777	167.28	100.811	2074.98	19.3906	49.3802	204.744	23.84794279	52.0949023	209.043793
SIG1	transcript626	123.477	3793.11	23160.6	85542.8	34621.6	2294.47	19.3906	375.022	2296.414314	24.04609498	379.5835982
SIG1	transcript627	151.189	60.5964	561.088	36.2663	123.477	4194.25	7.2528	91.0759	4193.433977	9.202908561	88.70780429
SIG1	transcript628	26.566	136.637	123.477	26.566	67.1087	100.811	67.1087	91.0759	103.1918835	72.09545586	94.30628409
SIG1	transcript629	2.3402	11.3365	21.5465	1.23451	9.09013	1.23451	3.08383	8.12534	5.221717125	6.44005632	7.762748356
SIG1	transcript630	49.3802	74.3096	74.3096	21.5465	0.652869	29.4804	2.02082	111.575	26.70761508	4.529480977	111.4704587
SIG1	transcript631	100.811	36.2663	29.4804	250.549	1534.61	204.744	204.744	686.226	206.8544615	202.816046	686.5357775
SIG1	transcript632	0.105726	74.3096	67.1087	21.5465	17.4409	29.4804	44.563	5.75004	30.51138656	41.45181022	7.595566291
