# Simulated data set created 2023-06-07 14:47 (500 transcripts)	
# Root distribution: gamma:0.375:1600.0
# Tree: ((((sp1<1>,sp2<2>)<12>,(((sp3<3>,sp4<4>)<15>,sp5<5>)<14>,sp6<6>)<13>)<11>,sp7<7>)<10>,sp8<8>)<9>
# Sigma Tree: ((((sp1:2,sp2:2):2,(((sp3:2,sp4:2):2,sp5:2):2,sp6:1):1):1,sp7:1):1,sp8:1)
# The values in this file should reconstruct these four sigmas:
# Lungs: 0.5, 1.0
# Heart: 0.25, 2.1
DESC	GENE_ID	SAMPLETYPE	sp1	sp2	sp3	sp4	sp5	sp6	sp7	sp8
FourSigmas	transcript503	Heart	7.2528	26.566	1876.49	226.497	414.778	2.3402	4.25033	0.16271
FourSigmas	transcript504	Heart	78.1907	6.0979	263.513	49.3802	11.9723	263.513	106.058	194.661
FourSigmas	transcript505	Heart	2.3402	0.351895	0	4.25033	4.25033	0.827621	7.2528	2.88368
FourSigmas	transcript506	Heart	127872	1876.49	49.3802	11.9723	143.731	2950.15	2950.15	482.429
FourSigmas	transcript507	Heart	38282.1	9856.42	356.594	263.513	91.0759	882.525	194.661	226.497
FourSigmas	transcript508	Heart	0.827621	143.731	4637.8	1613.75	32924.7	3988.64	482.429	7290.56
FourSigmas	transcript509	Heart	1.87277	22.7084	167.28	758.884	94587.1	306.552	263.513	78.1907
FourSigmas	transcript510	Heart	306.552	226.497	13325.2	13325.2	28317.1	123.477	106.058	57.5776
FourSigmas	transcript511	Heart	15493.5	106.058	5.10462	0.16271	167.28	7.2528	42.33	22.7084
FourSigmas	transcript512	Heart	5.10462	26.566	10.1569	14.083	306.552	26.566	19.3906	143.731
FourSigmas	transcript513	Heart	0.351895	1193.43	356.594	22.7084	482.429	7.2528	8.59562	49.3802
FourSigmas	transcript514	Heart	49.3802	1876.49	652.545	6.0979	8.59562	22.7084	143.731	123.477
FourSigmas	transcript515	Heart	13325.2	1193.43	94587.1	8476.97	38282.1	5392.58	11460.3	4637.8
FourSigmas	transcript516	Heart	882.525	1193.43	1387.78	306.552	2.3402	31.0513	167.28	57.5776
FourSigmas	transcript517	Heart	19.3906	31.0513	11.9723	16.5372	882.525	167.28	67.1087	194.661
FourSigmas	transcript518	Heart	1613.75	414.778	11460.3	18014.6	2537.16	123.477	7290.56	263.513
FourSigmas	transcript519	Heart	1876.49	26.566	882.525	1387.78	2537.16	194.661	758.884	226.497
FourSigmas	transcript520	Heart	106.058	1876.49	758.884	1193.43	1193.43	1026.28	91.0759	106.058
FourSigmas	transcript521	Heart	1876.49	1193.43	482.429	652.545	1387.78	356.594	1193.43	2181.97
FourSigmas	transcript522	Heart	356.594	758.884	0.571863	6.0979	31.0513	42.33	22.7084	11.9723
FourSigmas	transcript523	Heart	482.429	91.0759	14.083	3.5156	0.351895	0.571863	0.571863	4.25033
FourSigmas	transcript524	Heart	414.778	3.5156	7290.56	226.497	18014.6	482.429	1613.75	1026.28
FourSigmas	transcript525	Heart	561.088	167.28	19.3906	91.0759	2950.15	123.477	14.083	91.0759
FourSigmas	transcript526	Heart	31.0513	263.513	16.5372	11.9723	22.7084	167.28	123.477	78.1907
FourSigmas	transcript527	Heart	1876.49	32924.7	306.552	758.884	143.731	652.545	194.661	306.552
FourSigmas	transcript528	Heart	306.552	306.552	356.594	2181.97	10.1569	78.1907	263.513	226.497
FourSigmas	transcript529	Heart	0.827621	7.2528	1026.28	356.594	3430.33	57.5776	11.9723	31.0513
FourSigmas	transcript530	Heart	2950.15	91.0759	271729	172870	109978	2537.16	1193.43	3988.64
FourSigmas	transcript531	Heart	8.59562	14.083	106.058	414.778	11.9723	22.7084	26.566	22.7084
FourSigmas	transcript532	Heart	24354.2	2950.15	14.083	16.5372	306.552	1387.78	167.28	143.731
FourSigmas	transcript533	Heart	4.25033	3.5156	167.28	2.3402	67.1087	482.429	167.28	42.33
FourSigmas	transcript534	Heart	0	6.0979	2.3402	1.87277	16.5372	482.429	482.429	143.731
FourSigmas	transcript535	Heart	20946	123.477	3988.64	1876.49	67.1087	57.5776	57.5776	414.778
FourSigmas	transcript536	Heart	14.083	31.0513	22.7084	78.1907	26.566	1.12499	0.827621	5.10462
FourSigmas	transcript537	Heart	81350.3	3988.64	7290.56	20946	32924.7	561.088	24354.2	1613.75
FourSigmas	transcript538	Heart	143.731	4.25033	123.477	16.5372	78.1907	1613.75	1387.78	306.552
FourSigmas	transcript539	Heart	0.351895	5.10462	482.429	26.566	11.9723	3.5156	6.0979	91.0759
FourSigmas	transcript540	Heart	143.731	94587.1	28317.1	306.552	1026.28	67.1087	482.429	882.525
FourSigmas	transcript541	Heart	0.827621	263.513	0	1.87277	6.0979	1.47075	5.10462	5.10462
FourSigmas	transcript542	Heart	22.7084	10.1569	2181.97	882.525	7290.56	57.5776	67.1087	652.545
FourSigmas	transcript543	Heart	263.513	32924.7	3988.64	561.088	1613.75	6270.17	3430.33	5392.58
FourSigmas	transcript544	Heart	2.88368	0	0.16271	4.25033	1.87277	3.5156	0.827621	2.3402
FourSigmas	transcript545	Heart	0.16271	78.1907	0.827621	1.87277	57.5776	0	2.3402	1.47075
FourSigmas	transcript546	Heart	1026.28	1876.49	0	16.5372	31.0513	123.477	561.088	67.1087
FourSigmas	transcript547	Heart	143.731	4.25033	561.088	263.513	194.661	106.058	78.1907	91.0759
FourSigmas	transcript548	Heart	414.778	0.16271	10.1569	8.59562	42.33	19.3906	106.058	78.1907
FourSigmas	transcript549	Heart	9856.42	1387.78	106.058	57.5776	14.083	22.7084	57.5776	0.827621
FourSigmas	transcript550	Heart	414.778	11.9723	57.5776	1193.43	356.594	2181.97	414.778	32924.7
FourSigmas	transcript551	Heart	57.5776	2.88368	11.9723	4.25033	2.3402	0	1.47075	8.59562
FourSigmas	transcript552	Heart	11.9723	263.513	36.2663	4.25033	26.566	143.731	482.429	78.1907
FourSigmas	transcript553	Heart	1.87277	19.3906	0.827621	0.571863	0.16271	8.59562	3.5156	5.10462
FourSigmas	transcript554	Heart	8.59562	106.058	1.12499	5.10462	1.12499	2537.16	1026.28	4.25033
FourSigmas	transcript555	Heart	356.594	194.661	356.594	194.661	226.497	356.594	106.058	3430.33
FourSigmas	transcript556	Heart	11.9723	7.2528	356.594	2950.15	482.429	26.566	67.1087	482.429
FourSigmas	transcript557	Heart	0.16271	31.0513	8.59562	2.88368	78.1907	1.47075	7.2528	0
FourSigmas	transcript558	Heart	167.28	49.3802	19.3906	31.0513	42.33	19.3906	36.2663	5.10462
FourSigmas	transcript559	Heart	94587.1	32924.7	22.7084	414.778	38282.1	7290.56	5392.58	1613.75
FourSigmas	transcript560	Heart	2.24E+06	24354.2	42.33	758.884	263.513	482.429	1876.49	758.884
FourSigmas	transcript561	Heart	7.2528	11.9723	3.5156	1.87277	1.12499	0.351895	31.0513	49.3802
FourSigmas	transcript562	Heart	2181.97	1026.28	5392.58	9856.42	414.778	356.594	306.552	1613.75
FourSigmas	transcript563	Heart	172870	11460.3	3988.64	414.778	67.1087	652.545	1876.49	2537.16
FourSigmas	transcript564	Heart	0.16271	16.5372	123.477	194.661	5392.58	57.5776	26.566	19.3906
FourSigmas	transcript565	Heart	32924.7	414.778	91.0759	194.661	14.083	652.545	15493.5	123.477
FourSigmas	transcript566	Heart	11460.3	2537.16	561.088	2537.16	200998	9856.42	44511.2	1876.49
FourSigmas	transcript567	Heart	3430.33	51753.7	194.661	57.5776	194.661	263.513	2181.97	106.058
FourSigmas	transcript568	Heart	1193.43	18014.6	0	11.9723	26.566	22.7084	356.594	226.497
FourSigmas	transcript569	Heart	22.7084	3430.33	28317.1	3988.64	1876.49	1876.49	7290.56	561.088
FourSigmas	transcript570	Heart	6.0979	1387.78	167.28	226.497	194.661	1613.75	4637.8	1193.43
FourSigmas	transcript571	Heart	0	14.083	2.3402	0.351895	5.10462	7.2528	2.88368	1.12499
FourSigmas	transcript572	Heart	482.429	1026.28	2181.97	1876.49	1876.49	2181.97	3988.64	1387.78
FourSigmas	transcript573	Heart	2537.16	24354.2	561.088	356.594	1613.75	78.1907	561.088	106.058
FourSigmas	transcript574	Heart	356.594	49.3802	16.5372	26.566	226.497	9856.42	356.594	414.778
FourSigmas	transcript575	Heart	8.59562	49.3802	780615	6270.17	148678	652.545	4637.8	20946
FourSigmas	transcript576	Heart	49.3802	758.884	263.513	78.1907	22.7084	194.661	482.429	1613.75
FourSigmas	transcript577	Heart	652.545	31.0513	1193.43	263.513	758.884	106.058	482.429	123.477
FourSigmas	transcript578	Heart	6.0979	1.12499	19.3906	8.59562	5.10462	1.47075	4.25033	19.3906
FourSigmas	transcript579	Heart	356.594	106.058	1.87277	143.731	2.3402	6.0979	22.7084	8.59562
FourSigmas	transcript580	Heart	91.0759	0.351895	4.25033	7.2528	16.5372	42.33	42.33	194.661
FourSigmas	transcript581	Heart	16.5372	8.59562	9856.42	32924.7	24354.2	6270.17	482.429	414.778
FourSigmas	transcript582	Heart	0.571863	414.778	167.28	143.731	11.9723	91.0759	57.5776	26.566
FourSigmas	transcript583	Heart	3988.64	5.10462	1613.75	31.0513	561.088	758.884	414.778	882.525
FourSigmas	transcript584	Heart	143.731	1193.43	882.525	67.1087	1193.43	3430.33	306.552	91.0759
FourSigmas	transcript585	Heart	36.2663	2.88368	1876.49	1387.78	482.429	1026.28	6270.17	2181.97
FourSigmas	transcript586	Heart	31.0513	306.552	51753.7	2537.16	28317.1	1026.28	1193.43	356.594
FourSigmas	transcript587	Heart	1.12499	2.3402	1.12499	57.5776	356.594	306.552	42.33	16.5372
FourSigmas	transcript588	Heart	123.477	8.59562	106.058	167.28	1.47075	2.3402	5.10462	0.827621
FourSigmas	transcript589	Heart	652.545	7.2528	0.16271	16.5372	0.571863	11.9723	19.3906	10.1569
FourSigmas	transcript590	Heart	652.545	6.0979	306.552	2181.97	6270.17	652.545	1613.75	263.513
FourSigmas	transcript591	Heart	49.3802	31.0513	5392.58	758.884	4637.8	42.33	78.1907	306.552
FourSigmas	transcript592	Heart	5.10462	106.058	19.3906	263.513	11.9723	3430.33	1613.75	18014.6
FourSigmas	transcript593	Heart	2.88368	2.88368	414.778	1876.49	882.525	36.2663	14.083	882.525
FourSigmas	transcript594	Heart	0	5.10462	0.16271	0.571863	1.12499	0.351895	0	5.10462
FourSigmas	transcript595	Heart	1.47075	42.33	67.1087	78.1907	42.33	57.5776	6.0979	57.5776
FourSigmas	transcript596	Heart	3988.64	44511.2	1.23E+06	1.23E+06	315942	2537.16	306.552	57.5776
FourSigmas	transcript597	Heart	356.594	22.7084	16.5372	0.827621	2.3402	2.3402	31.0513	8.59562
FourSigmas	transcript598	Heart	1.87277	0	2.88368	0.827621	1.87277	0.827621	2.3402	0
FourSigmas	transcript599	Heart	652.545	561.088	1026.28	414.778	19.3906	1387.78	1876.49	3430.33
FourSigmas	transcript600	Heart	19.3906	19.3906	0.827621	42.33	194.661	10.1569	16.5372	7.2528
FourSigmas	transcript601	Heart	561.088	19.3906	44511.2	32924.7	8476.97	652.545	2537.16	3430.33
FourSigmas	transcript602	Heart	356.594	7.2528	26.566	26.566	0.571863	4.25033	14.083	3.5156
FourSigmas	transcript603	Heart	143.731	51753.7	194.661	5392.58	3.52E+06	1876.49	1876.49	123.477
FourSigmas	transcript604	Heart	31.0513	0.571863	10.1569	758.884	42.33	143.731	1026.28	22.7084
FourSigmas	transcript605	Heart	882.525	3.5156	123.477	106.058	19.3906	123.477	414.778	123.477
FourSigmas	transcript606	Heart	356.594	194.661	9856.42	1193.43	7290.56	1876.49	1193.43	49.3802
FourSigmas	transcript607	Heart	67.1087	882.525	31.0513	652.545	31.0513	49.3802	758.884	263.513
FourSigmas	transcript608	Heart	49.3802	6.0979	414.778	4637.8	1026.28	36.2663	123.477	143.731
FourSigmas	transcript609	Heart	4.25033	22.7084	306.552	143.731	0.571863	0.16271	0.351895	7.2528
FourSigmas	transcript610	Heart	143.731	143.731	1.87277	1.87277	8.59562	6.0979	2.3402	3.5156
FourSigmas	transcript611	Heart	57.5776	1193.43	57.5776	1613.75	31.0513	78.1907	143.731	49.3802
FourSigmas	transcript612	Heart	1026.28	414.778	7.2528	2.3402	67.1087	57.5776	123.477	36.2663
FourSigmas	transcript613	Heart	7.2528	306.552	167.28	13325.2	3.5156	6.0979	22.7084	4.25033
FourSigmas	transcript614	Heart	306.552	226.497	78.1907	91.0759	263.513	414.778	482.429	561.088
FourSigmas	transcript615	Heart	0.827621	2.88368	1.12499	0.16271	26.566	0.351895	0.571863	8.59562
FourSigmas	transcript616	Heart	1193.43	32924.7	561.088	6270.17	31.0513	482.429	91.0759	226.497
FourSigmas	transcript617	Heart	2.3402	356.594	882.525	482.429	2181.97	482.429	78.1907	26.566
FourSigmas	transcript618	Heart	482.429	882.525	78.1907	42.33	1193.43	652.545	1876.49	3430.33
FourSigmas	transcript619	Heart	8.59562	2.3402	1876.49	6270.17	3430.33	0.16271	31.0513	1.87277
FourSigmas	transcript620	Heart	0	22.7084	6.0979	4.25033	1.87277	7.2528	0.827621	1.12499
FourSigmas	transcript621	Heart	758.884	561.088	42.33	36.2663	6.0979	22.7084	42.33	356.594
FourSigmas	transcript622	Heart	31.0513	26.566	15493.5	60174.8	1026.28	6270.17	3988.64	1613.75
FourSigmas	transcript623	Heart	19.3906	7.2528	106.058	263.513	91.0759	7.2528	11.9723	19.3906
FourSigmas	transcript624	Heart	2537.16	263.513	226.497	7.2528	16.5372	57.5776	22.7084	167.28
FourSigmas	transcript625	Heart	10.1569	57.5776	5392.58	882.525	6270.17	2181.97	263.513	2537.16
FourSigmas	transcript626	Heart	22.7084	1.12499	26.566	16.5372	106.058	42.33	263.513	306.552
FourSigmas	transcript627	Heart	414.778	10.1569	57.5776	194.661	2.3402	263.513	194.661	31.0513
FourSigmas	transcript628	Heart	1026.28	3.5156	7290.56	32924.7	414.778	106.058	36.2663	123.477
FourSigmas	transcript629	Heart	7.2528	4.25033	3.5156	0	14.083	0.16271	2.88368	0.571863
FourSigmas	transcript630	Heart	3.52E+06	28317.1	38282.1	20946	13325.2	1193.43	1387.78	482.429
FourSigmas	transcript631	Heart	1193.43	5392.58	69966	233703	20946	13325.2	758.884	1026.28
FourSigmas	transcript632	Heart	15493.5	8476.97	91.0759	263.513	9856.42	356.594	561.088	67.1087
FourSigmas	transcript633	Heart	1876.49	1876.49	91.0759	226.497	414.778	561.088	263.513	414.778
FourSigmas	transcript634	Heart	11.9723	14.083	67.1087	143.731	3988.64	49.3802	26.566	49.3802
FourSigmas	transcript635	Heart	5.10462	882.525	2.3402	0.16271	1.12499	7.2528	0.16271	4.25033
FourSigmas	transcript636	Heart	2950.15	49.3802	14.083	10.1569	306.552	42.33	106.058	7.2528
FourSigmas	transcript637	Heart	1.06E+06	9856.42	7290.56	1387.78	2950.15	18014.6	1193.43	8476.97
FourSigmas	transcript638	Heart	2.3402	0.16271	1.12499	0.571863	26.566	1.12499	31.0513	1.12499
FourSigmas	transcript639	Heart	4.25033	3.5156	0.351895	8.59562	123.477	26.566	49.3802	26.566
FourSigmas	transcript640	Heart	2950.15	7290.56	561.088	9856.42	1193.43	561.088	1387.78	482.429
FourSigmas	transcript641	Heart	106.058	106.058	1.12499	7.2528	60174.8	652.545	263.513	652.545
FourSigmas	transcript642	Heart	1193.43	2181.97	1193.43	882.525	414.778	4.25033	7.2528	36.2663
FourSigmas	transcript643	Heart	22.7084	19.3906	0.827621	10.1569	19.3906	0.827621	2.3402	36.2663
FourSigmas	transcript644	Heart	167.28	2537.16	26.566	482.429	652.545	91.0759	67.1087	67.1087
FourSigmas	transcript645	Heart	14.083	49.3802	306.552	106.058	6270.17	7290.56	3988.64	652.545
FourSigmas	transcript646	Heart	67.1087	2950.15	22.7084	306.552	758.884	356.594	143.731	414.778
FourSigmas	transcript647	Heart	167.28	167.28	1026.28	2537.16	38282.1	123.477	78.1907	57.5776
FourSigmas	transcript648	Heart	57.5776	0.16271	5392.58	356.594	106.058	226.497	19.3906	306.552
FourSigmas	transcript649	Heart	15493.5	652.545	882.525	4637.8	8476.97	263.513	1876.49	6270.17
FourSigmas	transcript650	Heart	10.1569	0.351895	0.571863	2.3402	263.513	263.513	1026.28	306.552
FourSigmas	transcript651	Heart	9856.42	561.088	652.545	0.571863	26.566	143.731	143.731	758.884
FourSigmas	transcript652	Heart	1876.49	49.3802	1193.43	36.2663	2950.15	123.477	67.1087	194.661
FourSigmas	transcript653	Heart	233703	271729	81350.3	7290.56	6270.17	758.884	1193.43	2537.16
FourSigmas	transcript654	Heart	5392.58	2181.97	78.1907	36.2663	2950.15	652.545	94587.1	482.429
FourSigmas	transcript655	Heart	28317.1	24354.2	5392.58	1613.75	414.778	194.661	1026.28	106.058
FourSigmas	transcript656	Heart	11.9723	91.0759	8.59562	31.0513	167.28	67.1087	14.083	67.1087
FourSigmas	transcript657	Heart	356.594	20946	91.0759	31.0513	57.5776	67.1087	67.1087	1193.43
FourSigmas	transcript658	Heart	49.3802	356.594	4.77E+06	44511.2	49.3802	1613.75	561.088	561.088
FourSigmas	transcript659	Heart	78.1907	3.5156	2.3402	19.3906	6.0979	14.083	67.1087	263.513
FourSigmas	transcript660	Heart	13325.2	51753.7	758.884	5392.58	8476.97	882.525	7290.56	652.545
FourSigmas	transcript661	Heart	414.778	57.5776	11.9723	8.59562	1613.75	19.3906	143.731	8.59562
FourSigmas	transcript662	Heart	6.0979	758.884	263.513	14.083	91.0759	91.0759	42.33	31.0513
FourSigmas	transcript663	Heart	1613.75	49.3802	6.0979	10.1569	758.884	356.594	263.513	167.28
FourSigmas	transcript664	Heart	758.884	652.545	306.552	143.731	1876.49	194.661	67.1087	57.5776
FourSigmas	transcript665	Heart	8.59562	7.2528	306.552	106.058	758.884	10.1569	19.3906	22.7084
FourSigmas	transcript666	Heart	356.594	167.28	19.3906	16.5372	123.477	263.513	49.3802	263.513
FourSigmas	transcript667	Heart	5.10462	91.0759	0	2.88368	0.16271	0.827621	3.5156	0.827621
FourSigmas	transcript668	Heart	7.2528	356.594	306.552	11460.3	3430.33	414.778	13325.2	882.525
FourSigmas	transcript669	Heart	561.088	20946	3430.33	1193.43	263.513	882.525	561.088	2537.16
FourSigmas	transcript670	Heart	306.552	123.477	31.0513	194.661	42.33	414.778	263.513	78.1907
FourSigmas	transcript671	Heart	8.59562	0.16271	0.571863	19.3906	26.566	6.0979	10.1569	5.10462
FourSigmas	transcript672	Heart	1876.49	143.731	123.477	561.088	26.566	5392.58	1876.49	1876.49
FourSigmas	transcript673	Heart	91.0759	4.25033	15493.5	172870	3430.33	2537.16	306.552	482.429
FourSigmas	transcript674	Heart	306.552	1387.78	15493.5	32924.7	356.594	482.429	2537.16	3430.33
FourSigmas	transcript675	Heart	1.12499	414.778	652.545	3988.64	306.552	356.594	561.088	1387.78
FourSigmas	transcript676	Heart	2.88368	652.545	561.088	652.545	36.2663	1026.28	26.566	123.477
FourSigmas	transcript677	Heart	263.513	226.497	11460.3	306.552	5392.58	143.731	57.5776	143.731
FourSigmas	transcript678	Heart	306.552	758.884	123.477	42.33	263.513	143.731	194.661	49.3802
FourSigmas	transcript679	Heart	0.351895	91.0759	0.571863	6.0979	1.47075	2.88368	2.88368	0
FourSigmas	transcript680	Heart	1193.43	123.477	882.525	7290.56	67.1087	414.778	414.778	226.497
FourSigmas	transcript681	Heart	7.2528	194.661	8.59562	143.731	0.16271	6.0979	7.2528	10.1569
FourSigmas	transcript682	Heart	22.7084	4.25033	167.28	1.87277	78.1907	26.566	2.3402	2.88368
FourSigmas	transcript683	Heart	42.33	8.59562	167.28	123.477	11460.3	123.477	414.778	67.1087
FourSigmas	transcript684	Heart	20946	167.28	11.9723	123.477	167.28	67.1087	1876.49	6270.17
FourSigmas	transcript685	Heart	49.3802	49.3802	13325.2	9856.42	11460.3	18014.6	5392.58	1387.78
FourSigmas	transcript686	Heart	5.10462	0.827621	4.25033	10.1569	0.16271	3.5156	3.5156	10.1569
FourSigmas	transcript687	Heart	263.513	10.1569	263.513	7.2528	26.566	42.33	106.058	26.566
FourSigmas	transcript688	Heart	10.1569	1193.43	67.1087	67.1087	194.661	561.088	226.497	356.594
FourSigmas	transcript689	Heart	42.33	758.884	24354.2	32924.7	143.731	3988.64	1387.78	414.778
FourSigmas	transcript690	Heart	7290.56	263.513	19.3906	882.525	13325.2	263.513	106.058	194.661
FourSigmas	transcript691	Heart	26.566	11460.3	0.351895	1.47075	16.5372	10.1569	19.3906	10.1569
FourSigmas	transcript692	Heart	263.513	13325.2	356.594	414.778	6.0979	226.497	1387.78	1387.78
FourSigmas	transcript693	Heart	143.731	0.351895	3430.33	1613.75	67.1087	356.594	194.661	2537.16
FourSigmas	transcript694	Heart	19.3906	42.33	106.058	356.594	226.497	1.47075	57.5776	4.25033
FourSigmas	transcript695	Heart	26.566	482.429	1.12499	0.571863	1.87277	49.3802	306.552	19.3906
FourSigmas	transcript696	Heart	1876.49	31.0513	9856.42	1026.28	482.429	5.10462	106.058	2.88368
FourSigmas	transcript697	Heart	2950.15	22.7084	561.088	91.0759	143.731	1613.75	167.28	194.661
FourSigmas	transcript698	Heart	51753.7	263.513	7290.56	20946	2181.97	758.884	2181.97	1876.49
FourSigmas	transcript699	Heart	356.594	5392.58	15493.5	32924.7	20946	2181.97	18014.6	28317.1
FourSigmas	transcript700	Heart	123.477	57.5776	263.513	143.731	167.28	31.0513	16.5372	19.3906
FourSigmas	transcript701	Heart	36.2663	10.1569	652.545	2537.16	482.429	42.33	226.497	7.2528
FourSigmas	transcript702	Heart	44511.2	7290.56	315942	315942	28317.1	18014.6	7290.56	1876.49
FourSigmas	transcript703	Heart	31.0513	26.566	7.2528	2.3402	42.33	19.3906	7.2528	26.566
FourSigmas	transcript704	Heart	143.731	106.058	2.3402	4.25033	26.566	19.3906	78.1907	19.3906
FourSigmas	transcript705	Heart	106.058	6.0979	16.5372	49.3802	42.33	14.083	6.0979	11.9723
FourSigmas	transcript706	Heart	19.3906	4.25033	5.10462	0.351895	4.25033	2.3402	11.9723	0.827621
FourSigmas	transcript707	Heart	42.33	561.088	1613.75	652.545	2950.15	106.058	3988.64	1613.75
FourSigmas	transcript708	Heart	2181.97	6270.17	1613.75	1876.49	1193.43	194.661	1193.43	226.497
FourSigmas	transcript709	Heart	5392.58	263.513	78.1907	758.884	226.497	882.525	758.884	652.545
FourSigmas	transcript710	Heart	10.1569	42.33	67.1087	414.778	42.33	758.884	414.778	356.594
FourSigmas	transcript711	Heart	2.3402	8.59562	0.16271	8.59562	0.571863	0.16271	10.1569	19.3906
FourSigmas	transcript712	Heart	306.552	194.661	57.5776	11.9723	263.513	561.088	758.884	482.429
FourSigmas	transcript713	Heart	106.058	226.497	6.0979	0.16271	167.28	8.59562	306.552	91.0759
FourSigmas	transcript714	Heart	106.058	1.47075	652.545	15493.5	36.2663	2181.97	652.545	1876.49
FourSigmas	transcript715	Heart	11.9723	0.571863	4.25033	0.571863	2.88368	4.25033	1.12499	0.827621
FourSigmas	transcript716	Heart	0.571863	19.3906	57.5776	14.083	652.545	414.778	49.3802	19.3906
FourSigmas	transcript717	Heart	9856.42	3988.64	8476.97	1876.49	38282.1	1026.28	4637.8	482.429
FourSigmas	transcript718	Heart	1.87277	652.545	6270.17	3430.33	2181.97	561.088	106.058	106.058
FourSigmas	transcript719	Heart	123.477	78.1907	758.884	57.5776	226.497	67.1087	758.884	78.1907
FourSigmas	transcript720	Heart	5.10462	16.5372	10.1569	0	16.5372	22.7084	8.59562	143.731
FourSigmas	transcript721	Heart	4.25033	0	5.10462	2.88368	0.827621	2.3402	0.827621	106.058
FourSigmas	transcript722	Heart	19.3906	42.33	31.0513	167.28	57.5776	5.10462	31.0513	19.3906
FourSigmas	transcript723	Heart	0.571863	0	2.88368	0.16271	1.12499	3.5156	0.16271	0.16271
FourSigmas	transcript724	Heart	1026.28	123.477	1.12499	2.3402	414.778	42.33	10.1569	882.525
FourSigmas	transcript725	Heart	1.47075	2.3402	2.3402	7.2528	2.3402	1.87277	22.7084	1.47075
FourSigmas	transcript726	Heart	8476.97	18014.6	194.661	106.058	8476.97	882.525	226.497	652.545
FourSigmas	transcript727	Heart	652.545	51753.7	2181.97	2950.15	414.778	482.429	306.552	561.088
FourSigmas	transcript728	Heart	167.28	1613.75	67.1087	36.2663	91.0759	561.088	1026.28	2537.16
FourSigmas	transcript729	Heart	3430.33	106.058	414.778	3988.64	60174.8	167.28	226.497	57.5776
FourSigmas	transcript730	Heart	6.0979	36.2663	143.731	8.59562	11.9723	123.477	414.778	2537.16
FourSigmas	transcript731	Heart	57.5776	2.3402	14.083	7.2528	5.10462	1.12499	0.16271	2.3402
FourSigmas	transcript732	Heart	482.429	1.47075	2.88368	10.1569	263.513	11.9723	3.5156	0.827621
FourSigmas	transcript733	Heart	67.1087	143.731	78.1907	106.058	882.525	106.058	226.497	652.545
FourSigmas	transcript734	Heart	414.778	42.33	36.2663	482.429	2.88368	306.552	1026.28	263.513
FourSigmas	transcript735	Heart	0	8.59562	2.88368	2.88368	1.12499	5.10462	3.5156	0.827621
FourSigmas	transcript736	Heart	758.884	414.778	3988.64	1613.75	11460.3	1387.78	263.513	5392.58
FourSigmas	transcript737	Heart	1.12499	91.0759	561.088	11.9723	482.429	356.594	561.088	482.429
FourSigmas	transcript738	Heart	194.661	194.661	758.884	306.552	1613.75	2181.97	758.884	2181.97
FourSigmas	transcript739	Heart	2181.97	5392.58	106.058	167.28	7290.56	2181.97	20946	1876.49
FourSigmas	transcript740	Heart	28317.1	226.497	36.2663	882.525	194.661	561.088	482.429	482.429
FourSigmas	transcript741	Heart	8476.97	94587.1	11460.3	482.429	69966	13325.2	3430.33	3430.33
FourSigmas	transcript742	Heart	1613.75	356.594	2950.15	9856.42	1876.49	561.088	1876.49	1613.75
FourSigmas	transcript743	Heart	67.1087	0.571863	758.884	106.058	6270.17	414.778	106.058	11460.3
FourSigmas	transcript744	Heart	356.594	6270.17	14.083	67.1087	0.827621	226.497	2.3402	7.2528
FourSigmas	transcript745	Heart	5.10462	26.566	16.5372	31.0513	414.778	306.552	758.884	306.552
FourSigmas	transcript746	Heart	226.497	20946	882.525	356.594	1387.78	7290.56	1193.43	57.5776
FourSigmas	transcript747	Heart	6270.17	652.545	4637.8	11460.3	3988.64	3430.33	11460.3	18014.6
FourSigmas	transcript748	Heart	3.5156	1.87277	0.16271	31.0513	414.778	306.552	1026.28	4637.8
FourSigmas	transcript749	Heart	1613.75	32924.7	36.2663	10.1569	26.566	882.525	882.525	3988.64
FourSigmas	transcript750	Heart	3988.64	38282.1	172870	13325.2	81350.3	1026.28	1026.28	1387.78
FourSigmas	transcript751	Heart	4637.8	226.497	1193.43	5392.58	414.778	561.088	3988.64	652.545
FourSigmas	transcript752	Heart	306.552	11460.3	106.058	306.552	78.1907	414.778	2537.16	758.884
FourSigmas	transcript753	Heart	1193.43	414.778	3988.64	109978	1613.75	8476.97	2181.97	18014.6
FourSigmas	transcript754	Heart	10.1569	263.513	143.731	4.25033	7.2528	11.9723	26.566	6.0979
FourSigmas	transcript755	Heart	8.59562	5.10462	3.5156	11.9723	0.351895	2.88368	0	0.571863
FourSigmas	transcript756	Heart	482.429	758.884	306.552	8.59562	11.9723	306.552	226.497	4637.8
FourSigmas	transcript757	Heart	10.1569	8.59562	226.497	106.058	2537.16	2.3402	4.25033	1.47075
FourSigmas	transcript758	Heart	4637.8	8.59562	14.083	78.1907	1387.78	91.0759	106.058	482.429
FourSigmas	transcript759	Heart	19.3906	5.10462	1.47075	0	10.1569	6.0979	8.59562	49.3802
FourSigmas	transcript760	Heart	263.513	1876.49	1026.28	8476.97	3988.64	758.884	20946	143.731
FourSigmas	transcript761	Heart	123.477	3.5156	1193.43	1613.75	106.058	22.7084	414.778	1387.78
